path,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99
"[11, 2, 3, 10, 9, 14, 18]",2.119950249666279e-22,1.3040819526210545e-23,1.8002494783613313e-23,3.8028785221858296e-21,2.0777913703147383e-23,1.7728780039236687e-23,2.4898410797912872e-23,6.457242259438038e-20,4.0944782779960695e-23,1.004238421283097e-22,1.908219908277156e-23,4.3319063051919654e-23,3.5776119863653305e-21,1.1027009457162472e-18,3.2957269053395695e-23,1.7427527301684486e-23,8.382862079877134e-20,6.025567741002208e-23,8.898517963368683e-20,8.623272546964043e-24,1.9436604201810985e-23,5.993816320392423e-20,5.1058246827434016e-23,1.4188037386049529e-22,4.6511549915776255e-23,1.6412817561075104e-23,1.7411835357809885e-17,2.1174796409915192e-23,2.03248694656348e-23,6.882402217109092e-24,2.773840346459687e-20,1.4258298186975493e-22,7.788345714521408e-20,4.299315032583904e-20,1.7888477403659625e-23,1.0082846358958804e-19,3.3169884567930545e-20,1.685996306963969e-23,5.164243809036339e-23,6.550132737440803e-20,1.0663320013993377e-23,1.7555442444735663e-23,1.0979409614671643e-23,2.217026989721914e-23,5.485725468418432e-21,4.572532171253538e-18,4.577743142978488e-23,1.6592228203293026e-23,1.776202178037135e-23,1.5783595001077333e-23,2.664287937357215e-23,2.322155891565939e-19,6.035500619268017e-20,4.3085185493989204e-21,2.137720080795724e-23,1.9243951461155612e-23,6.223771482735961e-23,9.370816210558634e-23,3.3366698579565795e-23,5.186245954617845e-23,1.0014138574676184e-22,1.7576681725417986e-23,8.919471034737268e-23,1.775179684416632e-19,1.7212523857447755e-23,3.559085745154433e-23,3.891838529504505e-20,3.668420299646184e-23,5.88892473269027e-20,4.957813857821939e-20,1.0136871330652091e-21,3.8426968171405206e-23,4.084101297380441e-20,1.824808497314638e-23,2.861528491968841e-23,3.9266559885996543e-20,4.418673193548992e-23,2.166684270412076e-23,1.9480816207615237e-23,1.3201981189715748e-19,2.429956532371159e-22,8.724825183200278e-20,1.8276301677507017e-23,2.4505153658157463e-22,5.1683173770544764e-23,1.8846422686901197e-23,1.8389542496664423e-23,1.6581479363371036e-23,2.1767564237836752e-23,2.9854701549944874e-23,2.1348850674111606e-23,2.814383951727205e-23,8.569141056797135e-20,1.4957311688591075e-23,7.893994614418056e-20,1.0430520983350785e-22,1.8569608265527228e-23,1.934585303434555e-23,2.777495015440521e-23,1.5649620378258842e-23
"[11, 12, 23, 20, 19]",0.09999999999995526,0.09999999998931637,474.1436707507891,0.09999999999997602,0.09999999999157616,0.09999999999150454,0.0999999999940494,0.09999999999100234,0.09999999999802184,0.09999999999939219,0.09999999999412479,408.08288077518796,0.09999999999998535,0.09999999999982512,370.8692648284418,0.09999999999710162,0.09999999999390274,0.09999999999718619,0.09999999999953678,0.09999999999411412,0.09999999999570702,482.7273995470301,474.87550508430945,0.09999999999927399,0.09999999999883596,0.09999999999012398,0.09999999999998024,0.09999999999303968,380.3558072340891,0.09999999999021414,0.09999999999349984,0.09999999999877801,0.09999999999323261,0.09999999999443032,0.09999999999750422,0.0999999999962748,0.0999999999924542,0.09999999999285279,0.09999999999792192,0.09999999999305001,394.7003357920096,0.09999999999045334,0.0999999999930029,332.3270167987451,0.09999999999999672,0.09999999999992722,0.09999999999919258,0.09999999999663874,0.09999999999823327,375.4081490178994,0.09999999999550509,0.0999999999988388,0.09999999999487524,0.0999999999999841,512.6106960444941,479.1359900616905,0.09999999999902841,0.09999999999889747,0.09999999999868586,404.9353613989618,0.09999999999860353,355.7529426535588,343.10024743243014,0.09999999999921885,0.09999999998971365,0.09999999999764664,0.09999999998853489,0.09999999999867817,0.0999999999886361,0.09999999999170604,0.09999999999992677,0.09999999999682022,0.09999999999275436,0.09999999999104366,0.09999999999635423,0.09999999999331617,0.0999999999965223,0.09999999999314971,366.417285415008,393.4451067310219,0.09999999999951151,0.09999999999723463,0.0999999999903255,0.09999999999965298,0.09999999999873435,323.76337875096584,0.09999999999954179,0.0999999999943798,360.5450605329925,316.17705373539957,0.09999999999564252,0.09999999999816325,0.09999999999710041,0.0999999999872394,0.0999999999946327,0.09999999999957612,0.09999999999510363,0.09999999999164587,404.1921027630995,432.38918523460507
"[11, 10, 9, 14, 18, 19]",4.473876668601809e-14,1.0683637067034279e-11,4.579282414046032e-08,2.3974855822403146e-14,8.423840891185758e-12,8.495467377564394e-12,5.950594679594275e-12,8.997678307695628e-12,1.978167438549375e-12,6.078220538561359e-13,5.875218400837081e-12,1.556663053563345e-08,1.4655803153747955e-14,1.7487224520109593e-13,1.704698446067723e-08,2.8984009653968463e-12,6.0972547006970955e-12,2.8138190574553127e-12,4.632270255798083e-13,5.8858829514108e-12,4.29299093271828e-12,3.757246746329349e-08,1.4816349105991036e-08,7.260113002051729e-13,1.164047624985051e-12,9.876029365894593e-12,1.9765114269782143e-14,6.960326272702699e-12,5.863029676699282e-08,9.78587150313312e-12,6.500146350972571e-12,1.222006733588366e-12,6.767375558823759e-12,5.569674883429183e-12,2.495791015689347e-12,3.725192109422746e-12,7.545805571253835e-12,7.147209237078033e-12,2.0780920087709006e-12,6.949986009746569e-12,3.034051920952083e-08,9.54667495138669e-12,6.997114836940775e-12,2.5769871130605e-08,3.292429901960268e-15,7.278624528201136e-14,8.074227436978481e-13,3.361274449720778e-12,1.7667425712306844e-12,1.9900792330213443e-08,4.49491724371572e-12,1.161201926537503e-12,5.1247643790677065e-12,1.5895208282416936e-14,1.5009998259216596e-08,4.07506167945209e-08,9.71611433457822e-13,1.1025378861126675e-12,1.3141539284143272e-12,1.8359605441504707e-08,1.3964812340282216e-12,2.4779431513098736e-08,1.1077752598224521e-09,7.811521722770844e-13,1.028634133566168e-11,2.3533606426025908e-12,1.1465112659724873e-11,1.3218235801636598e-12,1.1363905986253091e-11,8.293972195776618e-12,7.324102678469523e-14,3.1797846322295927e-12,7.245659034383259e-12,8.956357388156494e-12,3.645783102099574e-12,6.683822324386183e-12,3.4777111784087273e-12,6.850297628781079e-12,3.50803365465894e-08,9.594952367794585e-09,4.884975687514787e-13,2.7653607581149648e-12,9.674507952157599e-12,3.4704227470492134e-13,1.2656593665763215e-12,2.7496482672774343e-08,4.582196342971709e-13,5.620187530883477e-12,3.204114877545305e-08,7.2801937453266895e-09,4.357494415668503e-12,1.8367527352705513e-12,2.899586145355616e-12,1.2760611327276355e-11,5.36730339666131e-12,4.2388357431053087e-13,4.896378047384419e-12,8.354138723474265e-12,2.8675771922900813e-08,1.699649202656006e-08
"[11, 12, 23, 20]",0.1,0.1,0.1,422.4017182590234,0.1,0.1,0.1,319.9199680796015,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,214.20820058573315,309.22678728596543,257.56845098442375,0.1,0.1,0.1,354.8339924894938,0.1,0.1,0.1,0.1,0.1,249.28267369055322,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,372.46596763732765,0.1,0.1,0.1,0.1,0.1,0.1,219.54197945320357,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,257.4233275275279,290.83662568756705,0.1,0.1,0.1,328.38962321424697,321.4338541156088,0.1,0.1,0.1,0.1,0.1,0.1,347.8950732695573,0.1,0.1,0.1,0.1,0.1,305.4991578556557,228.5724572879201,0.1,296.71751791725393,0.1,0.1,0.1,0.1,338.3869377594383,0.1,0.1,0.1,389.4841459136372,0.1,0.1,0.1,332.8434369711574,0.1,0.1,259.2686709267442,0.1,159.78317548985146,0.1,0.1,0.1,0.1,283.7762564838266
"[11, 10, 9, 14, 21, 20]",1.9996080828503959e-22,5.2104745880293463e-20,4.645786766213583e-20,5.4733668587951895e-19,4.66896014238188e-20,1.1483322726670885e-20,3.2096485072770306e-20,1.5848147055782225e-16,9.848034204989667e-21,3.3436107374720142e-21,3.4126899667401434e-20,2.0850781089358876e-20,7.935816507273763e-23,8.972549177926817e-22,2.0981568322023854e-20,1.5360361040401564e-20,7.195475895741678e-17,4.5158499776369423e-17,5.913029267285459e-18,4.145042936428324e-20,1.8861106471947015e-20,4.0660345934600026e-20,5.737388100907155e-17,2.7994836189559786e-21,6.4482485642925955e-21,5.3261871864354936e-20,1.1565266937870004e-22,3.5137884935018026e-20,1.8935751059498134e-16,5.44233699269937e-20,3.306624019886805e-20,6.685473164301086e-21,3.73371126413923e-20,3.086761250386326e-20,6.904009177827084e-21,2.067944819248785e-20,3.643200458982035e-20,3.9533930113261846e-20,3.79013401207824e-17,3.8587478057769805e-20,4.0133331075417917e-20,4.793551077533133e-20,4.0587901842978587e-20,3.638685917879687e-20,1.6923984174544743e-23,8.959373398034003e-19,4.172887132783968e-21,1.561310421782822e-20,6.859948601332896e-21,2.5073813319133585e-20,2.0380431271608323e-20,6.362374896236704e-21,2.868581989271968e-20,8.880679447803435e-23,4.096962928300771e-17,8.330894504799813e-17,5.411843306673761e-21,6.155435725839076e-21,6.505197151081186e-21,6.577786511340125e-17,2.4684770999854523e-17,3.581307476371742e-20,1.7321221567843723e-21,4.059272567413752e-21,3.9961618550124174e-20,1.3014581781004471e-20,4.0744756971894334e-20,2.4458817746982847e-17,5.815043507078635e-20,4.699849610166136e-20,4.032149414895571e-22,1.592590625553267e-20,4.040214960902288e-20,1.511164882411434e-16,4.7871541246637544e-17,4.946068273140532e-20,3.588338704873417e-17,3.6218833155707094e-20,1.8335746572984934e-20,1.2452765303724722e-20,2.206517111267633e-21,5.19748542218613e-17,5.341608623663605e-20,1.8136284755857442e-21,1.4777887387112386e-20,9.75446615386885e-17,2.3036793300599684e-21,2.976056744018872e-20,4.947666300423327e-20,3.911897612209275e-17,2.2838615521701434e-20,1.0524269468237035e-20,3.9458005579297177e-17,6.995084651955938e-20,4.3463194286042177e-17,3.2633217499359634e-21,2.578943369764619e-20,4.642451396051769e-20,3.6793605868611633e-20,6.128288855923055e-17
"[11, 10, 9, 14, 21]",1.27588115518092e-07,3.1341573797408205e-05,0.21439628329939558,7.5924128941101e-08,2.7323770053159512e-05,6.892920696102088e-06,0.1338122675026703,0.17450501450936334,5.845319298077478e-06,2.1384679393523854e-06,2.016613213569337e-05,1.2717670986484587e-05,6.007664104659005e-08,5.253144740798836e-07,0.1033202598250386,1.0641862647214378e-05,2.0190367740003902e-05,8.644424474288083e-06,1.5077343596837227e-06,2.420331022823596e-05,1.2451438532781279e-05,2.492020800934666e-05,9.444775474544232e-06,2.1865413974339035e-06,3.805985566076167e-06,3.11413396013381e-05,7.049616418973669e-08,0.1449787816569702,0.3402160599802691,3.1860554643429875e-05,0.13734446472997153,4.093599160131725e-06,2.2087038116378117e-05,0.1253939065383306,4.1752698133368525e-06,0.09039322172672178,2.3723955326920154e-05,2.376994107753114e-05,6.0714309333619595e-06,2.8486806948779002e-05,2.3639836191055378e-05,2.9678900917195266e-05,2.376559991368434e-05,2.185121453465735e-05,1.0443225700278228e-08,2.386348901014736e-07,2.4472909518558643e-06,9.247629815889547e-06,0.030040241835510868,1.5527570649874467e-05,1.4721453931252545e-05,3.821425891863851e-06,1.8888925639894557e-05,5.65614192599459e-08,9.329365713535318e-06,0.12304198871211736,0.024093993902981288,3.5918320199625486e-06,4.038416636692067e-06,1.2078142699980733e-05,4.480670826516788e-06,2.1204811540708975e-05,1.0112211818272285e-06,2.414093006310379e-06,0.17595214558487465,7.595216997733927e-06,3.977735715907427e-05,4.264519268335839e-06,0.46687428386965796,2.7431760077257053e-05,2.4377461403470747e-07,0.07953697026389385,2.4394826604069644e-05,2.9001146393450814e-05,1.2339645317846919e-05,2.889051623795573e-05,9.480328795409536e-06,2.2852764973615507e-05,2.854831256053724e-05,0.05383937180803714,0.010330978081300311,9.189586751103484e-06,3.116510052345224e-05,0.007863301161267244,8.621937033767937e-06,1.4622747064471398e-05,0.009572905915566053,1.7422378660320876e-05,0.22077158258618082,7.249910613117803e-06,1.4210562717799101e-05,6.140692043227314e-06,0.05706002699676983,0.2868134795686276,0.10813774580500164,1.9445939817311682e-06,0.11484700744857503,2.7229423348570358e-05,2.171702677348783e-05,1.2815802529909615e-05
"[11, 12, 23, 20, 21]",0.0999998724118845,0.0999686584262026,757.8646510419348,0.09999992407587106,0.09997267622994685,0.09999310707930392,665.1085261796303,599.1815765075751,0.09999415468070194,0.09999786153206064,0.09997983386786431,0.09998728232901354,0.09999993992335895,0.09999947468552593,655.8645415495906,0.0999893581373528,0.09997980963226,0.09999135557552571,0.09999849226564034,0.09997579668977177,0.09998754856146724,0.09997507979199065,0.09999055522452546,0.09999781345860256,0.09999619401443394,0.09996885866039867,0.09999992950383581,701.855471437269,661.3497995904631,0.09996813944535657,685.1947298660527,0.09999590640083988,0.09997791296188363,690.7418363754394,0.09999582473018667,724.0611033355289,0.09997627604467307,0.09997623005892248,0.09999392856906664,0.09997151319305123,0.09997636016380895,0.09997032109908281,0.09997623440008631,0.09997814878546535,0.0999999895567743,0.09999976136510991,0.09999755270904816,0.09999075237018412,740.642855933098,0.09998447242935013,0.09998527854606876,0.09999617857410814,0.09998111107436011,0.09999994343858075,0.09999067063428647,585.8456386286092,756.7312841173068,0.09999640816798006,0.09999596158336331,0.09998792185730002,0.09999551932917349,0.0999787951884593,0.09999898877881819,0.0999975859069937,678.6971043950739,0.09999240478300227,0.09996022264284093,0.09999573548073165,676.4065091419417,0.09997256823992275,0.09999975622538598,790.9938995090134,0.09997560517339593,0.09997099885360655,0.09998766035468215,0.09997110948376206,0.09999051967120459,0.09997714723502638,0.09997145168743947,697.835990830861,786.0966071587377,0.0999908104132489,0.09996883489947656,732.4172314725023,0.09999137806296624,0.09998537725293552,664.6049009232028,0.09998257762133969,730.816856373178,0.09999275008938689,0.09998578943728222,0.09999385930795678,638.6374839656393,694.6530076427065,675.2448678155312,0.09999805540601828,733.5067014482553,0.09997277057665144,0.09997828297322651,0.0999871841974701
"[11, 10, 13, 22]",0.0008407670833640439,1.5217429315872005e-07,0.0050840721638511135,4.2019854401382156e-05,1.0841247132914813e-06,1.8611157894494437e-07,3.022798544105673e-07,0.012954881393167033,4.514896309233809e-07,0.0016245533423504272,1.606400828569495e-06,3.914852400745659e-07,4.600591488256477e-09,6.400603382002965e-08,0.004682309107340206,1.5104954006993434e-07,4.4765901585686896e-07,3.2619354947659526e-07,0.0032848149729985156,9.75718164990493e-07,0.006469109824441116,1.4067561242410487e-06,7.593535216317258e-08,1.699257037543731e-07,6.00067106646652e-07,0.010012444149689641,2.3798571146016647e-09,1.80304786364849e-07,0.017222000159501736,1.593648168066201e-06,1.5839300011111867e-06,1.5508092371922756e-07,0.006280464863467382,1.3834286853447923e-06,1.7512221487880339e-07,9.571747983238215e-07,1.2770100076249299e-06,1.505471070513777e-06,4.941982123942745e-07,1.4254473505616743e-06,8.752387107016801e-07,0.01326722803665959,1.443937437108116e-06,1.0853405970651292e-06,1.7289106514758842e-09,1.907461493563168e-08,4.037764284630246e-07,1.307733667539816e-06,9.264605342425935e-07,1.172028401121429e-06,1.0343135888238513e-06,0.001381112294902067,1.2045514996433466e-07,4.972668051647871e-09,6.347727728738416e-08,5.684714238629516e-07,3.9434835619301943e-07,2.1073745762779814e-07,2.7151446911822652e-08,6.021841316949346e-07,0.0025927791573321936,0.008996872229038328,1.4687250301938283e-07,0.00034210414945447096,1.0797957341091146e-06,4.983918039007414e-07,0.014226022135079919,8.394591476185491e-07,0.013951498844509861,1.3836798429223553e-06,2.2613046102479274e-08,0.004497647101669662,4.5736932662478777e-07,1.452307563907752e-07,7.247912050435611e-07,8.487053417248754e-07,5.282212909844135e-07,1.1969798081544983e-06,9.849576526085201e-07,5.468456882940061e-07,5.571484859703019e-08,6.338018576122621e-07,0.004560104720302676,1.041276612561162e-07,1.996508515102278e-07,0.0024341575393267444,0.0055240365462068345,0.004387063250830005,1.1860346295585321e-06,1.0367662985571242e-06,8.304082241207165e-07,0.0004601637099188537,5.9548203538936115e-08,1.0167940576335337e-06,1.0954566481344781e-06,1.098570051383559e-07,4.2963454142445787e-07,1.4328357663449673e-06,8.907467440691714e-07,1.446249702439146e-06
"[11, 12, 23, 22]",679.151221059609,0.09999984782570684,584.0401396779079,632.0809559691205,0.0999989158752867,0.09999981388842107,0.0999996977201456,681.5601156912015,0.09999954851036907,717.059633497638,0.09999839359917143,0.09999960851475993,0.09999999539940851,0.09999993599396617,662.3083521735215,0.09999984895045994,0.09999955234098415,0.09999967380645053,744.8124343307545,0.09999902428183502,786.1630810616992,0.09999859324387578,0.09999992406464785,0.09999983007429625,0.09999939993289336,746.8918060371717,0.09999999762014289,0.09999981969521364,695.0258041218387,0.09999840635183194,0.0999984160699989,0.09999984491907628,695.0557558622835,0.09999861657131465,0.09999982487778514,0.09999904282520168,0.09999872298999238,0.0999984945289295,0.09999950580178761,0.09999857455264943,0.0999991247612893,768.5788254773001,0.0999985560625629,0.09999891465940293,0.09999999827108935,0.09999998092538508,0.09999959622357153,0.09999869226633247,0.09999907353946574,0.09999882797159888,0.09999896568641119,720.1731859598893,0.09999987954485005,0.09999999502733195,0.09999993652272271,0.09999943152857614,0.09999960565164381,0.09999978926254238,0.0999999728485531,0.09999939781586831,761.8442903721174,698.3433062291562,0.09999985312749698,655.3980972998964,0.09999892020426589,0.0999995016081961,713.1887713294873,0.09999916054085238,782.780958548602,0.0999986163201571,0.09999997738695392,585.1217247593725,0.09999954263067339,0.09999985476924361,0.09999927520879498,0.09999915129465828,0.099999471778709,0.09999880302019185,0.09999901504234739,0.0999994531543117,0.09999994428515141,0.09999936619814238,635.0904563181429,0.09999989587233876,0.0999998003491485,774.4327351783112,734.7997102330003,718.8778615822665,0.09999881396537046,0.09999896323370146,0.09999916959177589,711.0905703438914,0.09999994045179646,0.09999898320594237,0.09999890454335186,0.09999989014299487,0.09999957036545859,0.09999856716423366,0.09999910925325593,0.09999855375029755
"[11, 12, 23]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,420.26730965781593,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,522.3985192624873,0.1,470.02114904556265,0.1,0.1,0.1,485.5774385797402,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,403.6433523633896,532.4254523259424,0.1,0.1,0.1,0.1,0.1,503.6790650339971,499.609047661811,477.9960134581421,377.48894160373254,0.1,0.1,0.1,446.3725505299813,457.71989858808286,0.1,0.1,0.1,0.1,521.2965207470194,0.1,445.6884629125059,492.247252058333,496.08618568682596,0.1,0.1,0.1,0.1,550.8380582044281,0.1,547.0355235818262,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,476.2490077344605,0.1,0.1,0.1,0.1,0.1,456.94278407092094,537.3152323637574,0.1,0.1,0.1,0.1,0.1,0.1,483.6954813088477,0.1,483.126556169714,0.1,0.1,0.1,0.1,0.1
"[11, 10, 13, 22, 23]",2.617467836346573e-26,3.2028408834269287e-26,1.8409402393740347e-25,1.4017694982368492e-27,2.2925111796088905e-25,3.9364277579519536e-26,6.391990142698033e-26,1.6883022412260536e-21,9.549640430802182e-26,4.7447760703422127e-26,3.3920824611430625e-25,8.28045794289133e-26,9.730845853472983e-28,1.352595192619969e-26,1.4714776451459624e-25,3.189467691787847e-26,9.442256907438928e-26,6.888988397513293e-26,4.859137716494603e-22,2.0506031002222193e-25,8.126267810948596e-22,2.975377466306243e-25,1.6057725490964905e-26,3.587951281219292e-26,6.145188784348911e-22,2.8278640508527744e-25,5.030322746283235e-28,3.8128297418431673e-26,5.156592957873977e-25,3.367734512563376e-25,3.333054514899106e-25,3.2795544319857567e-26,1.8915602589496199e-25,2.923072615793759e-25,3.6964260506611576e-26,2.021938649319493e-25,2.699363703531495e-25,3.1841325949323206e-25,4.2143805450170013e-22,1.6052771991868829e-21,1.8506941942998878e-25,3.648059270023791e-25,3.03850158813201e-25,2.294520597283194e-25,3.656872442866336e-28,2.0315488192847276e-23,4.2255734310266956e-22,1.3219029123967918e-21,7.395624175437505e-22,2.4789013239701635e-25,2.187295039426752e-25,4.050478044712132e-26,1.134119814878774e-22,4.638219971438731e-24,1.341453187595449e-26,1.2023983878873684e-25,8.317720477155785e-26,4.4491300127438716e-26,2.9937445254903615e-23,1.2732280907434601e-25,3.199826190661117e-22,1.3401935532847755e-21,1.540943246610615e-22,1.0979798272526063e-26,2.28393407546912e-25,1.0539770309763687e-25,4.218557351797689e-25,9.69422226274237e-22,3.740600611048444e-25,1.5997627545128352e-21,4.7824619776527765e-27,1.6204643336365186e-25,9.660207437254791e-26,3.071233479749799e-26,1.5330392874670574e-25,1.7939180446827078e-25,1.117263107576573e-25,2.531780188526502e-25,9.913555876005805e-22,1.155107170803206e-25,1.1778040608202345e-26,1.3393753176776403e-25,1.517752848734086e-25,2.1988768972627543e-26,1.9226257506689557e-22,3.472238450140033e-22,1.5898851750908641e-25,1.2905677140149687e-25,2.5065757379151564e-25,2.191822851205163e-25,1.756436744029384e-25,1.3651328737172493e-26,6.086410499947414e-23,2.1434172838144276e-25,1.1186583022686588e-21,2.319365787408507e-26,9.085966775582298e-26,3.0095855710391664e-25,1.8838412781623938e-25,3.0545874427901926e-25
"[12, 11, 2, 0]",0.1,0.1,427.68850980055356,443.0043433532478,0.1,498.01028912613464,0.1,0.1,525.5007025430122,0.1,0.1,0.1,491.35220355934587,0.1,477.93676983730785,401.7734880741182,0.1,0.1,0.1,510.43454892344363,0.1,0.1,528.9701397778473,0.1,0.1,0.1,0.1,0.1,0.1,0.1,416.30708764071255,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,448.6275046628281,0.1,0.1,461.35734580712,0.1,0.1,498.49687117935275,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,478.46998544174266,0.1,0.1,0.1,0.1,462.13041715001674,0.1,0.1,628.953490980035,0.1,0.1,0.1,0.1,0.1,0.1,584.5465317423439,0.1,513.4893165144704,0.1,435.22083503965155,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,466.62391099671913,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,486.0073895006033
"[12, 23, 22, 13, 10, 3, 2, 0]",1.032704551186969e-46,1.7602126316290594e-46,2.0330595774558385e-42,2.931054868097868e-42,4.151709511703291e-46,4.9518874614559467e-42,1.3004779475314532e-45,1.0097303471275473e-45,6.776111075849678e-42,8.999894814479532e-46,1.736073540186899e-47,1.0399560380088504e-45,3.611901972804078e-42,9.420736195354949e-47,3.183824846685778e-42,2.2982212597344612e-42,9.227852124893034e-46,5.484033893066305e-46,9.211003488903888e-46,1.8309121086905636e-42,8.63032878407573e-46,8.561110386939875e-46,7.251651578284121e-43,8.011180195221179e-46,1.0745179887897425e-45,8.863680512326734e-46,4.683548464840482e-46,5.745458780482349e-46,2.5388387555229065e-46,5.013177027142865e-46,8.289644775885501e-43,8.571922458658872e-46,9.448019545772422e-46,5.586903360431257e-46,8.170370751671539e-47,2.6771066029505832e-46,4.697078111909688e-46,5.5005852013457306e-46,1.0107897618614912e-45,7.966877108902486e-46,3.931272266167475e-42,4.901587122348935e-46,1.3116955225723106e-45,2.0795445673980733e-42,5.618451752545673e-46,7.894262668257547e-46,5.956393349587061e-42,1.1337886139541947e-45,1.0070059812941192e-45,4.21830844487246e-46,6.884997636509632e-46,1.1836715194781634e-45,4.022923344255836e-47,7.823588946667719e-46,1.2838282807726017e-45,9.355674997150904e-46,1.130661177398813e-45,1.2487106496961985e-43,4.060607558458679e-46,7.596015776401995e-46,2.247447901281771e-46,9.497243453049434e-47,4.6467714040171813e-42,6.885837557575985e-46,4.978343886085417e-46,7.97972888052879e-42,7.8242618250888e-46,3.6382890659436586e-46,4.5047761382147665e-46,4.291250599132877e-46,5.4688841176904895e-46,8.421065078672411e-46,5.597998559393381e-42,1.3210613011319996e-45,2.20114729539544e-42,1.2688552170220632e-46,4.2623279197224245e-42,6.0656183125387005e-46,8.703444147298376e-46,2.2337053644273202e-46,8.480172021926475e-46,7.643705520174835e-46,1.3186292430286311e-45,5.6287656366397165e-46,1.0195094770033855e-45,1.6622154428195992e-42,8.724083428724494e-46,1.173086644991347e-46,1.0878879742827061e-45,1.1529221085020684e-45,9.088177267616635e-46,6.688478149437525e-47,6.475079907585589e-46,1.4735653765952746e-46,1.2063491090265525e-45,6.173693778332308e-46,1.6698858576155351e-46,8.512269933809964e-46,7.671770541722577e-46,3.3368925736510995e-42
"[12, 11, 2, 0, 1]",0.1,0.1,0.1,0.1,0.1,250.7820971142147,0.1,0.1,0.1,0.1,0.1,0.1,0.1,305.68820444641176,277.585811536428,0.1,0.1,0.1,0.1,381.24225974574597,298.27256131873986,0.1,0.1,0.1,0.1,0.1,343.15788163776324,0.1,356.3015440410346,0.1,0.1,0.1,0.1,0.1,408.18094485118326,240.99353247971965,335.24010576911024,278.78053194522624,0.1,0.1,302.42183688267613,375.05347183328456,0.1,0.1,310.87024494520375,0.1,0.1,0.1,239.1451181864841,0.1,0.1,380.61551955708194,260.63535428165443,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,300.8615433934743,0.1,0.1,0.1,0.1,314.691500203939,0.1,0.1,187.39874739240622,0.1,348.50645836353124,334.8701126540326,262.13472264692894,0.1,296.087710354838,0.1,0.1,0.1,0.1,469.09359241248586,0.1,0.1,0.1,333.1362482115836,163.01295789502493,294.2160340160075,257.4698227959919,0.1,0.1,0.1,0.1,0.1,378.70254691423406,302.97027762863826,139.99925537516802,0.1,0.1,0.1,0.1
