link,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99
"(9, 10, '0')",10799.792780229045,10781.107699474262,8353.78344463243,4017.4531346860285,11961.13819473637,8477.528629090768,7718.677196535421,2965.768684729008,6647.986949247218,10158.012444100412,9560.83051527417,11711.348528847848,7958.199739904298,3518.9237718342224,9877.193587487665,4001.2569830714365,4337.420596874852,12136.168235720948,7994.556369251303,11629.894896507625,8659.94417018477,8453.869385926284,8991.783881688665,3094.8610107467766,11997.574757922115,9200.947427176794,8612.057479895628,7158.303716671656,7986.435803935761,6219.094052601813,11022.577651514788,5930.528509619067,4627.857575286019,5532.168445108571,11002.877052113163,3506.367550065006,12555.432338471652,7975.639583347783,5826.956277232677,6688.328446216694,9360.975671084181,8393.395369479738,5912.467708053828,13132.904132457366,7951.280420868562,5199.597311666795,5665.220539031825,6504.637544540569,6801.943771891399,7268.7183479128,5984.387794340988,6217.6378059912095,10717.895532878563,7868.471945208012,6922.965971157638,4943.044617882417,3519.6733127825746,8126.335871980353,8074.228874353718,8345.739433562298,6017.2201023492835,6666.645852316938,8678.59373210586,10183.262705210931,8301.76464356972,4042.178006570792,10223.637363945014,9391.639598230628,6596.085812092528,12581.189393446224,5370.405501508846,5878.429899265126,10999.287105717554,6475.6606132003035,7076.8148793515065,9025.800646018823,10182.890977437048,7840.601335003009,5623.259489951336,10715.152873974868,11048.98150873711,6824.538404889043,6877.9312467985765,2067.779525887413,10134.497519325092,8392.652723321615,8089.336461616726,10330.08875442385,8026.429773857128,5234.975725372387,7258.983467488083,9892.938085224945,11867.769587104141,14275.247506313981,7239.823106000609,6900.254360146616,13464.467616965343,2267.47118917844,9542.607868331908,7984.012356141399
"(9, 14, '0')",3962.8678822482975,6691.777908170738,1823.9762223932146,2987.6910950419183,6356.831508126148,8740.155295663208,3176.502325471858,2979.9613525801446,6570.460466144078,4561.507500059216,3955.2045362939384,3411.555960670061,10875.478328365125,6412.6302049872465,5327.0070837405965,6103.761860895571,3325.7819391199114,3442.931003732284,5038.018478699723,3279.115275537552,7776.46670426908,3833.694090357797,7329.898222863111,4022.5476339584256,2867.006731413555,1520.4759240789235,8487.222925519975,4568.198794105478,4180.098595952528,3298.6050972867597,5078.071551852827,2899.0444461504007,8548.09112941888,3467.8565950887173,10462.777908510858,3023.7973590579495,3003.8328288857506,3006.9290282182237,5013.329753308563,2469.059221392737,9566.047710876954,7015.042361486153,3273.687542736343,7320.907779260301,2127.1499407518786,1633.8932694854748,12032.599320809733,5179.873959101903,9309.610610847683,7169.534818624905,8640.984739254183,4017.3218269258036,1480.891241053903,872.5204249285345,6015.519880671804,4884.825612618555,4189.992223234249,3179.5848904380027,6385.890054946067,1442.9593398910433,4370.5522696867965,6553.394327262322,7729.174010679955,4536.01005441666,7091.934935010709,4824.265646121048,6100.509943716581,3359.5311058872585,3405.8997896810133,3075.131601126193,5864.744909475283,3250.4463169916085,3270.565071017914,3061.845214538137,3339.212466511382,6154.706571380351,3886.3093515480723,5404.708937599873,4632.665704450776,5970.196582104731,7265.0582223026895,7104.832254698379,1327.904600771927,6431.150016376748,1002.7321870400826,8318.632724536725,12897.640158401584,8900.755192360017,5583.612873461815,7299.631849740052,1917.1799670480157,8306.511959629992,9196.47955527103,2703.1817085508064,1801.8286603695076,3526.936854576025,2780.9084959001775,3444.861940820557,2025.7205127796115,4141.346734856541
"(9, 15, '0')",2933.7469227007978,1725.0857740907572,3986.6567960812863,5669.686038787342,164.12105476871994,2447.6634452223243,1664.2405008521969,3061.842700558084,2717.8203371232557,2237.253583325034,34.03082144600906,3852.006457296814,2934.4008532407233,1933.9776860950612,1604.0487028780399,2788.1983181554997,5280.664337974829,1081.5738201885688,5267.870864028423,4565.0405780906285,3793.768081481692,2105.4356528512235,3138.6829522129474,2315.6897113731106,6135.872136413171,2508.356817131243,4275.577827894554,2658.138118050332,2105.162421405438,3294.958162541204,3620.0424251458826,2474.368327920314,7233.912120585694,3833.4517714068197,2170.950126254799,2281.855826463303,5577.47695680622,5460.870606029224,3789.0566556567956,5367.042046551418,6817.220734965967,5091.928837279067,6801.204597257046,6384.857280426415,3425.34662246623,8384.180775365896,6070.30062593195,9020.22763035519,3208.8816053755745,4800.758368359635,66.65286517613742,2320.2724879692732,1395.3653658148337,3337.5670427835435,5818.79162585794,3150.7290072304786,4239.110734688022,7624.382119798417,5961.978584413167,6565.8077285670515,429.70880249919213,2735.139015708146,3450.0937996945377,1268.8765314913949,4199.921699143456,4668.530191851852,1813.0211685647287,7032.920976890169,4838.184010017072,6387.098724548331,4114.586955585757,4822.846831307714,2595.5295233135053,1257.2797618413883,3959.2448804122337,1.8562806215469556,1566.3690269039,5475.630689151828,8023.394429669344,1475.1900753951643,994.0936992424898,5527.197787001026,6784.001259972163,3438.798796504071,7765.411227683473,7145.464197744451,4144.8221480384345,5574.420583926304,2839.834936294592,5410.27176056279,518.3398703574696,4285.1767280625945,1625.4111680955111,5565.009093327846,2634.0199848012708,1285.6118500267598,7588.702559183821,3551.7000531880135,1182.1234000068125,6018.7736854263785
"(9, 16, '0')",7459.120875934552,2996.7809083350326,2812.885080351374,1582.592203031085,787.0204980069012,6896.725825771893,2113.9151936812586,2332.842166459932,1718.7746963343548,2807.3607680793566,483.81013429982113,4187.558689833201,969.6619555716734,506.9153122417487,1244.344133574289,5445.174909705202,1111.6273847242596,898.9347535848382,2076.7525200652485,491.71416454467584,4633.346157018395,1164.7089648229069,491.48640576573496,6563.673000632459,2198.0543041788987,1658.842213876375,3089.741781175207,1709.222605044728,1231.0209312644527,6803.837580434093,4399.398501007138,940.8452881127813,1469.369458016065,742.0624459145396,2503.047147462178,2082.552354726866,2867.537666422637,4625.276018741955,5414.300849327596,2788.2986041813533,353.2989679457764,4578.465071580284,5366.481586607078,8.394821785533349,6480.583006551393,3958.4130193621268,4699.7078945738795,4129.624711044315,3159.728057595817,1564.243882411848,5778.7372404958915,1.4865772761223344,1.4855493553414094,3328.5445830781523,989.7193043820826,933.6518772146602,1471.2996094306657,307.34652243540546,2298.252493764292,1653.8894240956863,3399.2866389726223,2845.001274655593,1243.457325840824,3403.033023313513,1547.7069294268797,6125.0999205965745,980.4913822928931,4026.641644169332,281.6916110300455,2266.241676122703,3159.8650022591937,7157.675383078198,6117.65518182705,1391.407990324624,4345.365582865329,732.2917221657955,204.55599793935454,767.4329197325995,4747.267691506787,1836.1839770123988,5132.38540070834,633.5944889887045,19.617693730714716,1938.3596581366926,4470.193225633041,3139.399536668756,1475.9624048809246,2186.302827304716,1560.5743483033602,1.302393757536293,1887.7900226633446,2340.4654606456056,2416.8604328861084,233.22392893807967,846.6793560359808,3704.4873171661275,1924.1437150019692,7162.803946851377,3975.2727380900533,3296.995507769404
"(10, 3, '0')",3538.1262331627813,4672.280791961111,4642.678229181773,4009.470540451636,2205.3582156451735,2103.4801543127714,1362.4827330419446,1118.5117328625836,213.3397362322173,2075.199703915138,3989.6233001725313,3419.051550458308,4085.7849578981277,1284.0615187199614,2437.076974869737,1547.5661955358246,1390.928074719523,3821.090634897146,1261.4367905183692,2820.8464959365315,1922.9659387823745,3512.317129878181,4841.636937717158,2143.2384223169975,1768.0630278728158,2497.328761460094,2627.4044296279535,2933.08058544063,3668.2918613622182,4224.066264184133,2488.7011026769715,2691.650068787149,2957.4952884221966,1158.4185390335026,3602.5097746024694,2277.121491868634,2730.752326318424,2992.53777928545,1347.5470010867302,2886.3673207932907,2660.4064384745607,3012.2253145472996,381.6822548811111,4292.801345910395,3562.966488571452,3496.876516429321,1893.7171475605746,2499.8780792378097,3215.3436816114727,2867.806753241248,2958.934710758616,1668.8682427079857,5619.3874430752185,965.3960289222814,1870.6081294535888,1598.3463694800523,2751.2314431727136,4323.4963298323855,1789.7743448152592,2135.564875812506,3067.982237360788,3258.678322477251,2821.9172055348604,1468.2894238363704,2659.2211124271234,1379.6941620979692,2454.0307789865856,3530.4786993273005,2403.8613742303237,2491.992601231974,2837.5794467065193,3489.4664793983147,3596.349971134315,894.0171794137065,2124.9606697702725,5154.879354619306,3369.0461273644937,903.7831172931207,3076.9682618786906,2517.939898157094,1448.1771182233856,3353.09728044881,769.1967850214103,2834.339360252011,2444.1912937928364,1820.65513762495,2633.9308806026693,3528.8175641797243,2931.513283384283,2000.251788815014,2847.8205141548005,3885.546067342949,2854.6494133106216,4051.346782730527,1390.5868393652956,2591.6621837296398,1092.0348730645792,3001.4741633390367,4309.095104092604,3591.2330704499495
"(10, 9, '0')",14456.063423727832,1619.7869162175289,5951.008478762744,9441.451217361928,6094.57748797126,2806.9642034426865,6860.035092857461,8038.049773779868,10292.647226375451,11264.659799591353,8984.743021141472,7279.855647284432,9894.73908993955,10801.897170019143,5719.893850012109,10261.54428827045,5639.423420527979,6862.96873290368,13832.224182066948,6624.395536493169,7538.022242751133,6119.971480021013,8014.464858998408,9549.028408058748,11427.619939953463,6118.687169063752,8990.754930423573,8197.103825189291,4849.5848213222625,4803.287017023544,8572.593100218724,6488.770075092987,4547.676341306321,9421.456981900466,8343.509588492085,9003.344234259046,7515.038791443367,6910.229896770789,8617.539290591196,8278.550663176413,5758.585019761456,5386.735920072003,8334.595187983894,6648.331761197876,13260.47107919701,9081.341756637672,10020.461336377966,10840.185863688097,12043.936970701956,8738.792895859911,8283.833718510932,9242.049802542948,4629.981473326115,10705.33932463217,10197.470860444646,7180.810972707806,10699.381494611554,9375.978130118023,11576.39789163877,4825.585134973131,8806.916558443592,7561.846910598329,12230.576007003174,11517.179886565538,6872.16868858314,8120.342800647524,6927.031384309883,11757.249145042875,4679.4682847425565,7311.510236336262,9443.286236288252,9386.84842469127,6842.669060801854,6085.7288259971365,8840.952291300131,3377.172962110441,7613.63972645475,7159.459585235709,4481.336910869524,9061.414236026869,8497.352560511434,8295.669540045286,4486.640317968702,9523.297134312166,6999.716513641287,7302.358660411908,12438.782072837323,8710.801413658117,4102.036283363348,11040.185572608261,9920.555694729936,10939.10577831705,9280.479156740821,3084.3655478252676,8553.354218095577,11216.58399253346,9966.680557865338,6720.618431156317,5622.134954955746,10318.847700737357
"(10, 11, '0')",4363.406134643112,8409.820233537292,2814.711363743132,2997.8978192215286,3312.4560564774574,5576.291853666975,5332.011039224871,3468.1148025373395,3060.3445677802665,6335.697382966735,4872.606650794524,4519.550173947962,2801.9670996600007,3584.6438225576308,621.5050163769114,1228.2601006230916,2950.868259850422,7354.116154306119,2272.5219179864434,5101.757467292497,3573.1927185455934,6904.508775264864,4464.987127282777,2745.6457689480308,8000.540193859637,6757.6996470754375,4146.371086787485,6759.85850822127,6721.31803914316,3554.468401224241,5477.036173933402,1677.0087453348901,2634.6985590804425,4312.17690665624,5104.12455297025,2288.029299109588,3533.2750074729643,3039.344062918157,1630.556613183634,3279.5240160738026,4997.124849958685,3155.702723237882,6385.302660545504,4603.938834840976,3914.3279177314894,4057.818669869808,3159.527144479524,6337.44518411188,4183.876742800023,3045.2734253149583,4612.193496412569,6665.120104981229,5574.3852469332705,6192.781512467289,2937.8533643686487,2495.915622262616,1024.0075270078416,6125.680090383628,3320.503593422708,6157.040467555413,1674.714990614832,3426.433682672648,5455.642441674386,2642.2292935955616,6505.4375697692285,2415.6266071976215,3795.671096291217,3814.941463843545,4255.957797031197,3580.6753163066787,5431.314676713671,2672.3887163186405,2847.242557653156,2112.86259870691,4999.457916303103,3769.2027726254037,3662.024266952474,1914.3478703385376,3478.5527843842538,3239.1230367315816,5827.186785241646,6586.28060686113,5283.701983097026,5003.658740282868,4141.075897035172,5920.405294663857,5635.835049895071,7385.989401314891,1530.260825900431,4739.743190972095,4726.433116490178,3700.9353455115843,7028.320902176278,3726.111447019378,3587.479987699695,5957.542523686213,6320.071145693992,2780.484327207196,4627.0076362519985,3633.989677311407
"(10, 13, '0')",3835.716815271922,6579.6398215065965,4859.389304615949,2209.5893661118444,4359.762770564948,6581.302604117573,5954.4931887916855,2311.7722895404604,4097.5998595180645,4336.353120928414,446.62017246391054,4533.656722327237,4489.088492943753,3994.3460094397683,3867.7650550532308,6489.700499224614,5308.519799534073,4515.479360714495,4781.130279700589,4388.866459008447,3358.1321483150355,1089.221578508404,6580.384459711331,3710.8719458977475,3316.9060906751993,3921.6474784802367,5558.9709411688455,6693.5499387470245,1351.6916967836269,2460.8620500168536,629.4671969506171,4219.327763095406,4303.855548094163,3566.8413149464595,6226.831461335458,1667.8579768454617,3717.316207839086,2377.972359563468,2113.2630840447864,3268.299394635025,4886.609695332839,2022.5356798524085,3540.770059083842,4184.749663242984,5659.934467774269,1712.9818430195132,3645.199634093389,3466.3864067315913,4808.1991083764715,3582.096870301767,3145.12197585734,4603.1040876783445,6415.750780085652,3844.2153500168124,7743.682419037793,5581.296058301603,1968.2336917004898,4421.383390292304,7874.232798430375,2267.9611777742366,2555.821908585735,3291.416844820273,5147.436079330539,6612.4379290239485,4340.2041755968075,2505.207702226687,2526.3792509777477,2684.59182728472,2805.6923202624835,3130.1308129222325,1176.9689438499522,3185.772726825589,5466.040696070102,7209.654190759357,4057.9634779143344,4910.707808657509,4100.780512301366,2985.187725462406,4692.747712124545,3416.417142039485,5174.54122044131,2929.095178469456,5234.368060724304,2120.8020322878638,5165.88756768354,6452.668013505798,4143.583956802916,5534.271229643,2167.2329082542587,1669.7160808912968,4735.312878613491,7446.831852021134,7175.025625891541,4548.675000019648,846.3938370495512,5007.862655453245,5474.431945649939,3062.6343348586825,3954.7395058945804,1471.6052993972266
"(11, 2, '0')",1928.4390271183272,735.467985088694,2627.006347009111,2022.6939118479772,675.8669306084952,4076.7100510317496,1273.8213364132268,1055.8078240505658,3175.1635502178524,2130.0410817755906,1357.5502265097173,1406.6729798115045,3226.7712056008786,2507.000120539492,2773.079163119583,3289.2015998420475,2273.6510453988544,1487.9149995358343,1113.5570665272653,3115.232314920185,959.1774696813015,1976.2943680574488,840.7240370221057,781.5182293532259,726.327845096603,937.1253451723333,1383.4701414620088,2084.3733216061437,1519.057819675273,1419.761399521445,2962.3333052275902,2139.4969589604466,1714.3922535922889,1349.3191378216031,1646.5896068053087,1115.8589001881633,2936.5241112639806,2733.6018050635125,2573.078834594979,1269.9801641685299,1930.9708822078733,2021.1471394916139,1201.9686253064306,941.2604495820088,880.5856094673729,2344.8134138903297,3153.3925833050685,1347.4806985027153,2510.0579266150307,993.093785076511,1799.2799719049124,2218.055554457873,1604.2515289636294,2204.2347789794235,2084.8574248796904,1221.5456549960252,1104.3962355266162,1642.7831766291356,2059.4210086613957,2505.4294434235303,974.8566493612755,2044.3992736338182,2558.9802751451043,3389.8859267420703,2942.3355730093576,1704.2052632049522,534.5256615595562,636.8352072202588,2193.866931073999,1278.5170068217615,2009.5166652567382,1612.7487155762603,2322.703886226258,1293.3364000528052,1874.3706364768523,1641.8935179533112,2416.780427076991,1188.2384784980877,1346.186997351878,1357.2782247281648,1980.3749652954384,1638.0999958861491,2153.359323030862,2857.21375016585,2314.8253261206933,2181.6197289653064,1834.5364936795315,484.3647349860886,1922.4632539469148,2518.260641806703,3049.6464021162396,2192.644153576139,886.683904118661,2929.0777162514187,2895.914183139459,1499.585869097197,2676.8546628169606,801.7449785633729,960.1874994886252,4336.863641293395
"(11, 10, '0')",6338.524459908576,1579.464252996112,2100.1004429127483,7722.002109412354,2786.4131107236026,1308.621817163522,3955.168422411891,2726.9088708728837,4782.398118450589,5801.3260830442,2320.2115103480282,4808.702304210576,7705.247239185929,6630.384280954869,4582.624438343707,4192.497578649692,4099.476103027249,5227.013524963599,3960.640365629772,3106.865974913306,4407.72532062992,3285.580894297729,5085.292670806058,6162.425437408455,4909.150375812994,1901.8762180488866,7735.798157972584,2836.967667133895,2439.835756247142,1304.6636414711033,2622.061166290967,5999.855038556498,3641.8368538665313,1959.5582630068361,4760.642325889473,4419.415132684191,2639.340774192309,2505.528364891983,5275.838035227868,2212.092792941053,1939.006465203281,1532.9545891276935,1413.1576166399386,3226.4794951049394,7813.102824632932,7316.361145096725,5309.256075088981,2748.6837437244635,2105.0793473709077,3302.4499580910874,4031.068670134338,5680.601341620423,4544.818807440119,7710.506112354908,3596.942834249144,3103.309029684128,5518.44109888425,5714.220723599863,4454.2072825291625,5030.11230721687,5756.751667261562,2962.951151821726,5741.591710968379,5518.039350225984,2230.306632748834,5211.830310452847,2139.5714963864384,4532.093943563334,618.4484682368245,1182.8410663795462,7263.889727721012,4594.362825190116,3319.004417639573,2301.3792186162545,4338.081625043101,2403.120501330705,4891.755389744405,3329.3770205428264,1819.3228641188875,4974.858022544607,6422.254927412772,4897.6282780692445,2210.057756315982,6496.141198440131,5259.585461828679,2969.008247393733,4514.9345196472095,1695.946221511812,3188.2707998000014,4401.760049256275,3095.9539002040515,4162.034800035928,4288.253220625224,661.9172057620664,4110.470964813748,5822.659444157389,1250.2839837888152,2603.55691112484,3971.939732505534,3307.125252729228
"(11, 12, '0')",3179.8329279196246,4249.0299359857245,3541.2387770634473,4468.597456603527,3443.358525609063,3422.2022072987015,3363.3049158205617,6074.020008390139,1597.8227507298918,2884.4546307588603,1922.4159492937404,2401.572361395041,2433.65794582119,1015.6288164725478,2320.4340109846635,1901.2921368145805,479.48468864296933,6768.10652365469,2970.709378113734,1768.3043789779597,3883.711367057671,3197.3303944843856,1298.717590697293,3688.031181867466,6451.020761900345,5709.708329981848,1650.184203716743,4850.451272901164,5270.715378920995,1993.5803858001618,3829.1932394876712,370.54312776116706,2242.855898839668,3042.8063404567524,1773.7969946576748,2829.716180528083,3503.0295734840224,2908.6990474335753,2169.998809510729,2488.0715617595656,2312.2777395537946,1796.5403456821034,5042.822519902863,3037.3811727348116,5047.335914111711,2652.1278515214635,2627.696553698874,3351.0516933108984,3214.742884400415,1520.8474074340168,3255.6556849723256,3819.3833593943154,2464.1163623597067,3844.9952030759196,3165.0221467589263,4472.707828610768,4051.546145047865,1592.1022565152075,1997.8099341871894,3370.52934169509,2233.7653354190934,3278.111503515842,2923.9042400787685,3497.254122508213,5415.949565405446,634.4788645144198,4265.415532141445,2922.640193532695,4523.03743627185,4844.456569593331,3363.250028565806,3871.33915282237,2508.218362533051,2245.986025156819,2038.8788100368586,2111.7031709112084,1338.383954894313,1894.932639298766,4236.690871073635,3349.2167450304705,4868.9408232569,3304.706645670012,4136.282399952117,6031.111999055314,4920.649865965571,5034.299549732372,7230.961633202947,4591.59544732466,3563.7790276883425,4342.873163663007,2867.0572340278195,2707.30097616396,4671.718481679037,4137.586803245706,2686.9756251533527,3435.2993011992476,4020.9948581189296,1065.1650383341948,3615.678103750178,3302.5066475453837
"(12, 11, '0')",5837.504669575305,2368.105447962167,2865.6313206291798,3912.6314694592356,4127.229722834425,4335.422027841689,2670.5909689263913,4111.981564363208,2580.658990236081,5037.526106639993,2924.7541857607703,2003.8052158054406,5724.973371783042,6782.950019560223,3888.967131861273,4760.613140067188,2540.958905125272,4471.803991306162,2210.913097920012,4470.80400450601,3618.128581098586,3830.767046690935,3790.326747725083,4085.226411538303,1416.982132246109,2776.532238399516,5380.204176943442,2622.6790036294196,4355.329920013303,1850.2394961893683,4137.231807337671,3542.4610139043502,4079.3541230360483,2779.6120585079925,6742.493019412617,3723.604978670007,2287.7792583730743,5069.714045732373,4845.414022995215,339.1945091678841,1547.1018490841882,3113.4528342659314,1917.8423527774025,2847.2764277292063,4894.3201537362775,8404.24153988743,7537.967487354497,3377.4699914096777,4916.205879495632,2604.737353101796,4435.04393849744,5355.671369222088,3030.1676871449977,7227.9735592319585,2150.921646930327,3439.318254891445,3122.8941077007507,4440.107371365359,4070.5270000189703,3479.0313441747835,4749.279662700804,4677.8707012589875,5395.391375623881,3544.8267099920467,3885.11854827455,5530.832586528791,1905.3201209105189,3806.58051068743,1746.3190702067436,1403.9190430948356,4962.9907109308515,6190.614342031412,4182.979715061086,1484.7272642860582,5634.352900749749,1458.3667004212828,2663.8292775074337,4376.261748967208,1897.5023249425612,4107.0337451409605,5921.853616249405,6148.299513411442,2570.0776974184,6331.884703688969,5367.07340231926,5630.779095362567,4069.677154694198,3516.927119810306,826.8920296257764,4596.7062561667835,4129.480756514059,2922.2037464143787,2226.840232132644,2561.909685724233,3348.8439433663,5064.380909783531,2726.043700209079,2423.9935860411806,3146.8638145213413,2889.4848265150085
"(12, 23, '0')",3468.4479016609525,1570.0114178308427,2043.734672291724,1891.744891847763,2657.128727784611,40.51137418110592,1423.541082133766,4063.000923541701,2288.707243382408,3600.8374933896825,2053.6893530051925,2439.9645973700462,121.35913367781187,1458.0254144172523,2685.2316450038825,2525.9582252551786,1801.935673307024,2020.6308077706349,2509.2745551747776,1692.8444444719769,2156.7307967481706,1872.9241376357102,3420.1074729661264,3799.703715215568,1447.5884650785258,2703.801974093199,1822.7556122595654,2841.6003106810276,4704.175055206547,464.63392929709636,2181.7379405716174,1767.8335920944867,2465.4990994992772,1600.7017842902214,2486.297587761738,2680.740616046676,1843.198615617284,855.1060324807199,1485.6302628927822,958.0254050672285,2047.279057427401,2845.574814121859,2396.4616955732276,2896.9105693411375,188.7651108100673,1106.4035031069172,1991.3620967341733,865.9857467951958,2244.5785147233855,1594.0582834120928,2477.14372893985,1865.408686035621,1312.9411986082807,459.4825491283345,2298.528876631932,3213.4740623740545,1682.9473904960623,1488.6052873159922,1408.0830615763302,1293.8156654443712,3701.6508818551883,1695.0748075898819,922.1294401546502,1359.9749029124657,1559.1503580864837,1459.9673024040976,4192.351831989582,2631.8496111772142,3529.195962279702,2172.55408435375,2025.054020626013,2785.4075744223046,435.64827678551507,1421.1212674869519,1207.0757262057687,899.2455999578987,2551.5701821177477,393.19478653850365,1429.3529109672604,2566.458239170721,1278.6177100976215,966.7199960173269,780.0475575014724,1890.6569772255943,1696.6820152291787,4168.661631124523,3633.9767190066004,2156.4668858810255,2529.1914244375985,3401.6942317138833,1930.6575219572562,2737.1432132148516,1453.0493064451434,2858.625149048798,2208.7867406985515,1229.512979177686,1436.6329795799566,1917.5843282138107,2075.7457682953145,2683.4044592186096
"(13, 10, '0')",6340.174462517791,5767.823874204158,4083.6493802024493,3908.830675992078,5675.278384539249,4063.4182970287375,2509.1042266399545,1836.3809761845127,2383.073130031003,3797.844287333193,7032.730091622164,2308.922054858244,3661.146867710057,5900.864227320757,4405.186731527458,5029.748179056484,3770.0861151164213,4923.028555449359,3495.7310964517133,4248.909355912438,4415.598599328293,3586.894357605616,5805.054434579386,4125.827662497406,2084.7595290672643,3943.4264465111905,4829.512906960617,5041.846711833515,4705.305051092407,4016.467619200421,6378.147958440256,4343.682645823679,3745.5829579582723,5105.8882478852265,6344.90267967094,4922.89117610291,5472.515060862268,3436.374748882085,3828.0268289264823,4049.7773712047187,3824.314457573243,5025.481814287548,1542.7386828500667,4369.782843311019,4924.842991312931,3850.8517719195543,2595.9694164840926,1891.900445003549,2808.9975161338893,5277.399813401373,3895.694848694415,3272.629504569472,5950.034548872791,4766.141266526694,2058.5684834266854,4010.952762267574,2862.7960302995866,5616.202900442864,5745.211906093049,4321.741322794904,5509.248017531696,6500.3497240733395,2637.496343426987,4861.315556940706,5385.2961904354,2452.6040124459664,3824.0949038370245,4983.497553481908,5062.842095823553,5036.144381700901,5003.318373614598,3390.6668138493824,3090.1304122107877,2094.081708063918,5586.4499361806,5763.2409047043,3049.105708696298,5173.769563542191,4146.183857503689,5041.513159766231,4571.2126185241395,4182.700740719805,2411.8598050764886,4909.024179742466,3128.9726512456978,5504.1993452837305,3746.6058907253187,6119.279710422268,2917.5302884184903,2249.085686183383,4062.2191938401147,6594.142293206487,4829.949741844115,4825.160078103044,2686.884088427024,5159.518811730204,5766.308737859976,4173.960769756975,1456.7189909894296,4104.016117432601
"(13, 14, '0')",2831.1389454021723,3512.492375249509,2777.221623193409,1123.3974352710338,2698.7417279660312,5779.544005835554,2483.7699104798126,2093.4247546353413,2684.66608653414,1616.6798826140548,1.2693344114960619,1822.3749381098487,843.9054679397086,3880.517571587947,2989.9589921739807,2499.551255433305,5048.645244898804,656.1534530798739,1615.5366739694055,2243.2848705272554,605.3601186349903,333.48144189404474,333.0099998508987,3588.0419467575166,349.6103563142211,1914.2985661767084,3481.7545671770854,2648.639538744924,3059.748423237923,1199.8356513998112,3793.863024154803,3811.7513630354206,2426.365600001583,2275.0470761803454,2696.356734028067,2408.3867327987728,141.56580226122372,2640.9277984237624,1206.1702739366633,2514.1493184244287,1794.8572418240701,1.3212820962195573,2991.7070693609157,3354.9767009508014,640.5026144515018,647.794015196166,1828.4852223375626,1867.7686577754055,1381.1269965039453,288.0304729702344,2710.6288284003317,2640.05788840188,1785.424078561899,3340.4415794636543,2830.241245212229,3620.1614123577265,1253.0398992753219,3067.45945083434,1806.626733640245,2584.0029075507873,4655.6934430263955,790.018812839403,4188.856756538709,2847.0838876746016,1657.3313441447842,233.24135265835378,144.37851207159787,907.945684111008,651.178486470091,1823.5799738343185,1601.4693175069574,1312.9989488080523,905.8252396438588,1414.6819209397129,2183.74989880893,1794.2200633469615,1280.758019987375,2394.7529185685785,2043.4592719257005,3337.568081131074,2329.209036760303,4840.96835915657,2617.695799645645,4229.841165026635,3370.2575784272076,1086.729087124038,2905.6909313765386,1643.0357166898652,1812.205622484623,670.4471158394998,2565.866955750792,2790.35450209586,4540.600035767315,1345.5599473746984,3415.6102581561986,609.7071094957827,3845.997451513995,2579.785919165418,1551.809187164577,3297.2037038690287
"(13, 22, '0')",1.549926200413577,4465.287904324148,2586.2358910301346,1188.1853426305502,434.0209515861871,3739.381548629247,1.4828660345293234,629.0474281654164,3844.054438098692,2267.4573416106523,1769.0259267321094,3766.9755435359366,512.7936093946216,437.80235420594875,1040.7988628746286,2962.7016663615173,2604.5655962371748,2654.972991344913,4539.107614989859,1886.2646650691315,1928.9128626688232,886.4304826000663,3680.891773097202,2428.1931671513753,1359.3704546449046,525.6606388100209,551.1941340280625,2707.320785447179,1074.1672852080592,1438.064723111021,353.5298908107585,2514.000160344772,2111.6383845581267,358.5463560552065,3340.0164364214033,1450.3382636821727,1027.9244991717899,1740.8586484700984,678.1593419497526,1006.9772741118059,2425.2295483179746,548.774803333379,1613.374680781895,882.6611463831914,1724.6803224272735,2189.0965988139346,2073.0728222302514,1381.6560907456185,1951.054281481572,968.1794586633725,394.85316523825475,3033.928965300653,3616.695344090159,3198.629253966302,1524.5452906485773,382.45778744148254,406.26987823128223,2003.4945882265567,2016.2051355736403,1237.7945551103887,1902.5035881295785,2196.416878573821,1253.7543806234285,2718.9963080691923,2277.3516796019853,2287.039323279215,2179.795861388802,2248.7170598903795,1795.698560972448,3177.138337962669,197.27086418593407,2342.6365854732585,3545.6023238023895,2210.5972562047787,493.79485080548227,1748.8491911640788,1087.684466232438,2751.3091787314693,867.5438265836423,2798.296849045665,1549.0182935215028,886.4954079368695,1847.2869326387856,1560.5175361907386,3700.60016977885,1541.6951667603457,60.0183354524494,2064.6263202715027,3720.588848022953,1596.9504357761389,2426.482904681768,2437.9968476341087,1218.2156264212024,3159.8822078900403,898.7555434410574,4243.322992724614,4464.500190192058,972.0252362399674,611.5175281945725,399.8575525064375
